tweet_id,timestamp,source,text,rating_numerator,rating_denominator,name,combined_puppy_stage,text_uppercase,numerator_clean,denominator_clean,timestamp_clean,name_clean,retweet_count,favorite_count,jpg_url,img_num,p1_score,p2_score,p3_score,predicted_dog
768970937022709760,2016-08-26 00:38:52 +0000,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",This is Kirby. His bowl weighs more than him. 12/10 would assist https://t.co/UlB2mzw3Xs,12,10,Kirby,,THIS IS KIRBY. HIS BOWL WEIGHS MORE THAN HIM. 12/10 WOULD ASSIST HTTPS://T.CO/ULB2MZW3XS,12.0,10.0,2016-08-26 00:38:52+00:00,Kirby,7574,16017,https://pbs.twimg.com/ext_tw_video_thumb/768967618174877700/pu/img/4wfsrs0ZnQ5pstXm.jpg,1.0,0.182358,0.110658,0.0,Pomeranian
768855141948723200,2016-08-25 16:58:45 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Jesse. He really wants a belly rub. Will be as cute as possible to achieve that goal. 11/10 https://t.co/1BxxcdVNJ8,11,10,Jesse,,THIS IS JESSE. HE REALLY WANTS A BELLY RUB. WILL BE AS CUTE AS POSSIBLE TO ACHIEVE THAT GOAL. 11/10 HTTPS://T.CO/1BXXCDVNJ8,11.0,10.0,2016-08-25 16:58:45+00:00,Jesse,1034,4660,https://pbs.twimg.com/media/CquFrCKWAAAr32m.jpg,1.0,0.7202189999999999,0.0583653,0.0551135,chow
768609597686943744,2016-08-25 00:43:02 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Lou. His sweater is too small and he already cut the tags off. Very very churlish. 10/10 would still pet https://t.co/dZPMLresEr,10,10,Lou,,THIS IS LOU. HIS SWEATER IS TOO SMALL AND HE ALREADY CUT THE TAGS OFF. VERY VERY CHURLISH. 10/10 WOULD STILL PET HTTPS://T.CO/DZPMLRESER,10.0,10.0,2016-08-25 00:43:02+00:00,Lou,1382,4580,https://pbs.twimg.com/media/CqqmWa7WcAAIM-n.jpg,1.0,0.183283,0.136012,0.0601299,basenji
768596291618299904,2016-08-24 23:50:10 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to Oakley and Charlie. They're convinced that they each have their own stick. Nobody tell them. Both 12/10 https://t.co/J2AJdyxglH,12,10,Oakley,,SAY HELLO TO OAKLEY AND CHARLIE. THEY'RE CONVINCED THAT THEY EACH HAVE THEIR OWN STICK. NOBODY TELL THEM. BOTH 12/10 HTTPS://T.CO/J2AJDYXGLH,12.0,10.0,2016-08-24 23:50:10+00:00,Oakley,1473,5592,https://pbs.twimg.com/media/CqqaPjqWIAAOyNL.jpg,1.0,0.729745,0.237961,0.0209033,Great_Pyrenees
768473857036525572,2016-08-24 15:43:39 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Chevy. He had a late breakfast and now has to choose between a late lunch or an early dinner. 11/10 very pupset https://t.co/goy9053wC7,11,10,Chevy,,MEET CHEVY. HE HAD A LATE BREAKFAST AND NOW HAS TO CHOOSE BETWEEN A LATE LUNCH OR AN EARLY DINNER. 11/10 VERY PUPSET HTTPS://T.CO/GOY9053WC7,11.0,10.0,2016-08-24 15:43:39+00:00,Chevy,3958,15110,https://pbs.twimg.com/media/Cqoq5PGWAAA-U8T.jpg,1.0,0.73917,0.246488,0.00689234,Labrador_retriever
768193404517830656,2016-08-23 21:09:14 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Gerald. He's a fairly exotic doggo. Floofy af. Inadequate knees tho. Self conscious about large forehead. 8/10 https://t.co/WmczvjCWJq,8,10,Gerald,doggo,MEET GERALD. HE'S A FAIRLY EXOTIC DOGGO. FLOOFY AF. INADEQUATE KNEES THO. SELF CONSCIOUS ABOUT LARGE FOREHEAD. 8/10 HTTPS://T.CO/WMCZVJCWJQ,8.0,10.0,2016-08-23 21:09:14+00:00,Gerald,4080,12157,https://pbs.twimg.com/media/Cqkr0wiW8AAn2Oi.jpg,1.0,0.0,0.0,0.0,
767884188863397888,2016-08-23 00:40:31 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Tito. He's on the lookout. Nobody knows for what. 10/10 https://t.co/Qai481H6RA,10,10,Tito,,THIS IS TITO. HE'S ON THE LOOKOUT. NOBODY KNOWS FOR WHAT. 10/10 HTTPS://T.CO/QAI481H6RA,10.0,10.0,2016-08-23 00:40:31+00:00,Tito,1634,5309,https://pbs.twimg.com/media/CqgSl4DWcAA-x-o.jpg,3.0,0.0,0.0,0.0,
767754930266464257,2016-08-22 16:06:54 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Philbert. His toilet broke and he doesn't know what to do. Trying not to panic. 11/10 furustrated af https://t.co/Nb68IsVb9O,11,10,Philbert,,THIS IS PHILBERT. HIS TOILET BROKE AND HE DOESN'T KNOW WHAT TO DO. TRYING NOT TO PANIC. 11/10 FURUSTRATED AF HTTPS://T.CO/NB68ISVB9O,11.0,10.0,2016-08-22 16:06:54+00:00,Philbert,6221,17814,https://pbs.twimg.com/media/CqedCQWWgAIab9L.jpg,1.0,0.307794,0.0,0.113903,vizsla
767500508068192258,2016-08-21 23:15:55 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Louie. He's making quite a h*ckin mess. Doesn't seem to care. 12/10 jubilant af https://t.co/Z2g2YWPzX2,12,10,Louie,,THIS IS LOUIE. HE'S MAKING QUITE A H*CKIN MESS. DOESN'T SEEM TO CARE. 12/10 JUBILANT AF HTTPS://T.CO/Z2G2YWPZX2,12.0,10.0,2016-08-21 23:15:55+00:00,Louie,2688,8295,https://pbs.twimg.com/media/Cqa1ofnXEAAG0yn.jpg,1.0,0.483228,0.16506300000000002,0.0601729,chow
767191397493538821,2016-08-21 02:47:37 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",I don't know any of the backstory behind this picture but for some reason I'm crying. 13/10 for owner and doggo https://t.co/QOKZdus9TT,13,10,None,doggo,I DON'T KNOW ANY OF THE BACKSTORY BEHIND THIS PICTURE BUT FOR SOME REASON I'M CRYING. 13/10 FOR OWNER AND DOGGO HTTPS://T.CO/QOKZDUS9TT,13.0,10.0,2016-08-21 02:47:37+00:00,,4406,13643,https://pbs.twimg.com/media/CqWcgcqWcAI43jm.jpg,1.0,0.0,0.0,0.0,
767122157629476866,2016-08-20 22:12:29 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Rupert. You betrayed him with bath time but he forgives you. Cuddly af 13/10 https://t.co/IEARC2sRzC,13,10,Rupert,,THIS IS RUPERT. YOU BETRAYED HIM WITH BATH TIME BUT HE FORGIVES YOU. CUDDLY AF 13/10 HTTPS://T.CO/IEARC2SRZC,13.0,10.0,2016-08-20 22:12:29+00:00,Rupert,3261,11227,https://pbs.twimg.com/media/CqVdiBJWIAEDZB4.jpg,2.0,0.873841,0.0591918,0.035306,toy_poodle
766793450729734144,2016-08-20 00:26:19 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Rufus. He just missed out on the 100m final at Rio. Already training hard for Tokyo. 10/10 never give pup https://t.co/exrRjjJqeO,10,10,Rufus,,THIS IS RUFUS. HE JUST MISSED OUT ON THE 100M FINAL AT RIO. ALREADY TRAINING HARD FOR TOKYO. 10/10 NEVER GIVE PUP HTTPS://T.CO/EXRRJJJQEO,10.0,10.0,2016-08-20 00:26:19+00:00,Rufus,1565,5650,https://pbs.twimg.com/media/CqQykxrWYAAlD8g.jpg,1.0,0.451697,0.197513,0.07269860000000003,beagle
766714921925144576,2016-08-19 19:14:16 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",His name is Charley and he already has a new set of wheels thanks to donations. I heard his top speed was also increased. 13/10 for Charley,13,10,None,,HIS NAME IS CHARLEY AND HE ALREADY HAS A NEW SET OF WHEELS THANKS TO DONATIONS. I HEARD HIS TOP SPEED WAS ALSO INCREASED. 13/10 FOR CHARLEY,13.0,10.0,2016-08-19 19:14:16+00:00,,438,2872,,,,,,
766693177336135680,2016-08-19 17:47:52 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Brudge. He's a Doberdog. Going to be h*ckin massive one day. 11/10 would pat on head approvingly https://t.co/cTlHjEUNK8,11,10,Brudge,,THIS IS BRUDGE. HE'S A DOBERDOG. GOING TO BE H*CKIN MASSIVE ONE DAY. 11/10 WOULD PAT ON HEAD APPROVINGLY HTTPS://T.CO/CTLHJEUNK8,11.0,10.0,2016-08-19 17:47:52+00:00,Brudge,918,4484,https://pbs.twimg.com/media/CqPXYLLXEAAU2HC.jpg,1.0,0.948355,0.015031999999999997,0.00963084,Doberman
766423258543644672,2016-08-18 23:55:18 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Shadoe. Her tongue flies out of her mouth at random. Can't have a serious conversation with her. 9/10 https://t.co/Tytt15VquG,9,10,Shadoe,,THIS IS SHADOE. HER TONGUE FLIES OUT OF HER MOUTH AT RANDOM. CAN'T HAVE A SERIOUS CONVERSATION WITH HER. 9/10 HTTPS://T.CO/TYTT15VQUG,9.0,10.0,2016-08-18 23:55:18+00:00,Shadoe,1825,6671,https://pbs.twimg.com/media/CqLh4yJWcAAHomv.jpg,2.0,0.995823,0.00389721,0.000253109,keeshond
766313316352462849,2016-08-18 16:38:26 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Oscar. He has legendary eyebrows and he h*ckin knows it. Curly af too. 12/10 would hug passionately https://t.co/xuxZoObmF0,12,10,Oscar,,THIS IS OSCAR. HE HAS LEGENDARY EYEBROWS AND HE H*CKIN KNOWS IT. CURLY AF TOO. 12/10 WOULD HUG PASSIONATELY HTTPS://T.CO/XUXZOOBMF0,12.0,10.0,2016-08-18 16:38:26+00:00,Oscar,2166,7493,https://pbs.twimg.com/media/CqJ95SRWgAATPK_.jpg,1.0,0.966896,0.0164243,0.0102271,toy_poodle
766069199026450432,2016-08-18 00:28:24 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Juno. She can see your future. 12/10 h*ckin mesmerizing af https://t.co/Z69mShifuk,12,10,Juno,,THIS IS JUNO. SHE CAN SEE YOUR FUTURE. 12/10 H*CKIN MESMERIZING AF HTTPS://T.CO/Z69MSHIFUK,12.0,10.0,2016-08-18 00:28:24+00:00,Juno,1003,4765,https://pbs.twimg.com/media/CqGf3xaXYAEh3ak.jpg,1.0,0.484855,0.4375270000000001,0.0105854,redbone
766008592277377025,2016-08-17 20:27:34 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Angel. She stole the @ShopWeRateDogs shirt from her owner. Fits pretty well actually. 11/10 would forgive https://t.co/jaivZ1dcUL,11,10,Angel,,THIS IS ANGEL. SHE STOLE THE @SHOPWERATEDOGS SHIRT FROM HER OWNER. FITS PRETTY WELL ACTUALLY. 11/10 WOULD FORGIVE HTTPS://T.CO/JAIVZ1DCUL,11.0,10.0,2016-08-17 20:27:34+00:00,Angel,571,4149,https://pbs.twimg.com/media/CqFouXOXYAAYpzG.jpg,1.0,0.7281529999999999,0.103842,0.06241430000000001,Welsh_springer_spaniel
765719909049503744,2016-08-17 01:20:27 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Brat. He has a hard time being ferocious so his owner helps out. H*ckin scary af now. 12/10 would still pet https://t.co/soxdNqZDZ2,12,10,Brat,,THIS IS BRAT. HE HAS A HARD TIME BEING FEROCIOUS SO HIS OWNER HELPS OUT. H*CKIN SCARY AF NOW. 12/10 WOULD STILL PET HTTPS://T.CO/SOXDNQZDZ2,12.0,10.0,2016-08-17 01:20:27+00:00,Brat,2475,8021,https://pbs.twimg.com/media/CqBiMAgWAAEJKgI.jpg,1.0,0.969518,0.0216961,0.00207455,golden_retriever
765669560888528897,2016-08-16 22:00:23 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Tove. She's a Balsamic Poinsetter. Surprisingly deadly. 12/10 snug with caution https://t.co/t6RvnVEdRR,12,10,Tove,,THIS IS TOVE. SHE'S A BALSAMIC POINSETTER. SURPRISINGLY DEADLY. 12/10 SNUG WITH CAUTION HTTPS://T.CO/T6RVNVEDRR,12.0,10.0,2016-08-16 22:00:23+00:00,Tove,1407,5760,https://pbs.twimg.com/media/CqA0XcYWAAAzltT.jpg,1.0,0.993333,0.00290219,0.00241518,beagle
765395769549590528,2016-08-16 03:52:26 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is my dog. Her name is Zoey. She knows I've been rating other dogs. She's not happy. 13/10 no bias at all https://t.co/ep1NkYoiwB,13,10,my,,THIS IS MY DOG. HER NAME IS ZOEY. SHE KNOWS I'VE BEEN RATING OTHER DOGS. SHE'S NOT HAPPY. 13/10 NO BIAS AT ALL HTTPS://T.CO/EP1NKYOIWB,13.0,10.0,2016-08-16 03:52:26+00:00,,3127,20539,https://pbs.twimg.com/media/Cp87Y0jXYAQyjuV.jpg,1.0,0.509491,0.330401,0.0388749,Pembroke
765371061932261376,2016-08-16 02:14:15 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Louie. He's had a long day. Did a lot of pupper things. Also appears to be rather heckin pettable. 11/10 https://t.co/w2qDmoTIZ5,11,10,Louie,pupper,THIS IS LOUIE. HE'S HAD A LONG DAY. DID A LOT OF PUPPER THINGS. ALSO APPEARS TO BE RATHER HECKIN PETTABLE. 11/10 HTTPS://T.CO/W2QDMOTIZ5,11.0,10.0,2016-08-16 02:14:15+00:00,Louie,2475,7842,https://pbs.twimg.com/media/Cp8k6oRWcAUL78U.jpg,2.0,0.829456,0.08937089999999999,0.0170275,golden_retriever
765222098633691136,2016-08-15 16:22:20 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Gromit. He's pupset because there's no need to beware of him. Just wants a pettin. 10/10 https://t.co/eSvz4EapHH,10,10,Gromit,,THIS IS GROMIT. HE'S PUPSET BECAUSE THERE'S NO NEED TO BEWARE OF HIM. JUST WANTS A PETTIN. 10/10 HTTPS://T.CO/ESVZ4EAPHH,10.0,10.0,2016-08-15 16:22:20+00:00,Gromit,3914,12902,https://pbs.twimg.com/media/Cp6db4-XYAAMmqL.jpg,1.0,0.556595,0.151047,0.0964355,dalmatian
764857477905154048,2016-08-14 16:13:27 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Aubie. He has paws for days. Nibbling tables is one of his priorities. Second only to being cuddly af. 12/10 https://t.co/cBIFBsCRz6,12,10,Aubie,,THIS IS AUBIE. HE HAS PAWS FOR DAYS. NIBBLING TABLES IS ONE OF HIS PRIORITIES. SECOND ONLY TO BEING CUDDLY AF. 12/10 HTTPS://T.CO/CBIFBSCRZ6,12.0,10.0,2016-08-14 16:13:27+00:00,Aubie,2029,7099,https://pbs.twimg.com/media/Cp1R0ZTWcAAaPO4.jpg,1.0,0.7920590000000001,0.155034,0.038373800000000007,Bernese_mountain_dog
764259802650378240,2016-08-13 00:38:30 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Kota and her son Benedict. She doesn't know why you're staring. They are a normal family. Both 10/10 https://t.co/Q1v9BZylvZ,10,10,Kota,,THIS IS KOTA AND HER SON BENEDICT. SHE DOESN'T KNOW WHY YOU'RE STARING. THEY ARE A NORMAL FAMILY. BOTH 10/10 HTTPS://T.CO/Q1V9BZYLVZ,10.0,10.0,2016-08-13 00:38:30+00:00,Kota,1745,6718,https://pbs.twimg.com/media/CpsyNtXWgAAqvs3.jpg,1.0,0.973677,0.025949700000000003,0.000191568,German_shepherd
763956972077010945,2016-08-12 04:35:10 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@TheEllenShow I'm not sure if you know this but that doggo right there is a 12/10,12,10,None,doggo,@THEELLENSHOW I'M NOT SURE IF YOU KNOW THIS BUT THAT DOGGO RIGHT THERE IS A 12/10,12.0,10.0,2016-08-12 04:35:10+00:00,,61,812,,,,,,
763837565564780549,2016-08-11 20:40:41 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Alfie. He's touching a butt. Couldn't be happier. 11/10 https://t.co/gx3xF5mZbo,11,10,Alfie,,THIS IS ALFIE. HE'S TOUCHING A BUTT. COULDN'T BE HAPPIER. 11/10 HTTPS://T.CO/GX3XF5MZBO,11.0,10.0,2016-08-11 20:40:41+00:00,Alfie,4858,14041,https://pbs.twimg.com/media/CpmyNumW8AAAJGj.jpg,1.0,0.375098,0.0,0.0505276,malamute
763183847194451968,2016-08-10 01:23:03 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Clark. He collects teddy bears. It's absolutely h*ckin horrifying. 8/10 please stop this Clark https://t.co/EDMcwt86fU,8,10,Clark,,THIS IS CLARK. HE COLLECTS TEDDY BEARS. IT'S ABSOLUTELY H*CKIN HORRIFYING. 8/10 PLEASE STOP THIS CLARK HTTPS://T.CO/EDMCWT86FU,8.0,10.0,2016-08-10 01:23:03+00:00,Clark,1702,6004,https://pbs.twimg.com/media/CpdfpzKWYAAWSUi.jpg,1.0,0.354674,0.338642,0.0,miniature_poodle
763103485927849985,2016-08-09 20:03:43 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Belle. She's a Butterflop Hufflepoof. Rarer than most. Having trouble with car seat. 10/10 perturbed af https://t.co/VIXT3D26VM,10,10,Belle,,THIS IS BELLE. SHE'S A BUTTERFLOP HUFFLEPOOF. RARER THAN MOST. HAVING TROUBLE WITH CAR SEAT. 10/10 PERTURBED AF HTTPS://T.CO/VIXT3D26VM,10.0,10.0,2016-08-09 20:03:43+00:00,Belle,2602,8163,https://pbs.twimg.com/media/CpcWknPXYAAeLP9.jpg,2.0,0.0,0.0,0.0390848,
762699858130116608,2016-08-08 17:19:51 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Leela. She's a Fetty Woof. Lost eye while saving a baby from an avalanche. 11/10 true h*ckin hero https://t.co/2lBg3ZgivD,11,10,Leela,,THIS IS LEELA. SHE'S A FETTY WOOF. LOST EYE WHILE SAVING A BABY FROM AN AVALANCHE. 11/10 TRUE H*CKIN HERO HTTPS://T.CO/2LBG3ZGIVD,11.0,10.0,2016-08-08 17:19:51+00:00,Leela,4190,13518,https://pbs.twimg.com/media/CpWnecZWIAAUFwt.jpg,1.0,0.519047,0.296069,0.0,kelpie
762471784394268675,2016-08-08 02:13:34 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Glenn. Being in public scares him. Frighteningly relatable. 12/10 keep hangin in there Glenn (Imgur - Wuhahha) https://t.co/pA4MDKwRci,12,10,Glenn,,MEET GLENN. BEING IN PUBLIC SCARES HIM. FRIGHTENINGLY RELATABLE. 12/10 KEEP HANGIN IN THERE GLENN (IMGUR - WUHAHHA) HTTPS://T.CO/PA4MDKWRCI,12.0,10.0,2016-08-08 02:13:34+00:00,Glenn,7612,12571,https://pbs.twimg.com/ext_tw_video_thumb/762471745303355393/pu/img/RKcEUz7-VDipoGKJ.jpg,1.0,0.540276,0.279802,0.102058,Samoyed
762464539388485633,2016-08-08 01:44:46 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Buddy. His father was a bear and his mother was a perfectly toasted marshmallow. 12/10 would snug so well https://t.co/zGSj1oUgxx,12,10,Buddy,,THIS IS BUDDY. HIS FATHER WAS A BEAR AND HIS MOTHER WAS A PERFECTLY TOASTED MARSHMALLOW. 12/10 WOULD SNUG SO WELL HTTPS://T.CO/ZGSJ1OUGXX,12.0,10.0,2016-08-08 01:44:46+00:00,Buddy,4839,11503,https://pbs.twimg.com/media/CpTRc4DUEAAYTq6.jpg,4.0,0.999953,2.33591e-05,0.0,chow
762316489655476224,2016-08-07 15:56:28 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Scout. He specializes in mid-air freeze frames. 11/10 https://t.co/sAHmwRtfSq,11,10,Scout,,THIS IS SCOUT. HE SPECIALIZES IN MID-AIR FREEZE FRAMES. 11/10 HTTPS://T.CO/SAHMWRTFSQ,11.0,10.0,2016-08-07 15:56:28+00:00,Scout,1298,5350,https://pbs.twimg.com/media/CpRKzZKWAAABGh7.jpg,1.0,0.0,0.0,0.0,
762035686371364864,2016-08-06 21:20:40 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This left me speechless. 14/10 heckin heroic af https://t.co/3td8P3o0mB,14,10,None,,THIS LEFT ME SPEECHLESS. 14/10 HECKIN HEROIC AF HTTPS://T.CO/3TD8P3O0MB,14.0,10.0,2016-08-06 21:20:40+00:00,,17919,35400,https://pbs.twimg.com/ext_tw_video_thumb/762035577168560129/pu/img/kD4TeHRRiSKgOyDx.jpg,1.0,0.0,0.0,0.0,
761976711479193600,2016-08-06 17:26:19 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Shelby. She finds stuff to put on her head for attention. It works really well. 12/10 talented af https://t.co/WTZ484EntP,12,10,Shelby,,THIS IS SHELBY. SHE FINDS STUFF TO PUT ON HER HEAD FOR ATTENTION. IT WORKS REALLY WELL. 12/10 TALENTED AF HTTPS://T.CO/WTZ484ENTP,12.0,10.0,2016-08-06 17:26:19+00:00,Shelby,2310,5992,https://pbs.twimg.com/media/CpMVxoRXgAAh350.jpg,3.0,0.475552,0.082898,0.048464,Labrador_retriever
761672994376806400,2016-08-05 21:19:27 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Ohboyohboyohboyohboyohboyohboyohboyohboyohboyohboyohboyohboyohboyohboyohboy. 10/10 for all (by happytailsresort) https://t.co/EY8kEFuzK7,10,10,None,,OHBOYOHBOYOHBOYOHBOYOHBOYOHBOYOHBOYOHBOYOHBOYOHBOYOHBOYOHBOYOHBOYOHBOYOHBOY. 10/10 FOR ALL (BY HAPPYTAILSRESORT) HTTPS://T.CO/EY8KEFUZK7,10.0,10.0,2016-08-05 21:19:27+00:00,,33421,55016,https://pbs.twimg.com/ext_tw_video_thumb/761672828462718981/pu/img/R00UYAAWB3GtuHdI.jpg,1.0,0.0,0.0,0.0,
761599872357261312,2016-08-05 16:28:54 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is Sephie. According to this picture, she can read. Fantastic at following directions. 11/10 such a good girl https://t.co/7HY9RvCudo",11,10,Sephie,,"THIS IS SEPHIE. ACCORDING TO THIS PICTURE, SHE CAN READ. FANTASTIC AT FOLLOWING DIRECTIONS. 11/10 SUCH A GOOD GIRL HTTPS://T.CO/7HY9RVCUDO",11.0,10.0,2016-08-05 16:28:54+00:00,Sephie,1336,4578,https://pbs.twimg.com/media/CpG_CrlWYAYyuP3.jpg,1.0,0.240427,0.224269,0.12972999999999998,Gordon_setter
761334018830917632,2016-08-04 22:52:29 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Bruce. I really want to hear the joke he was told. 10/10 for chuckle pup https://t.co/ErPLjjJOKc,10,10,Bruce,,THIS IS BRUCE. I REALLY WANT TO HEAR THE JOKE HE WAS TOLD. 10/10 FOR CHUCKLE PUP HTTPS://T.CO/ERPLJJJOKC,10.0,10.0,2016-08-04 22:52:29+00:00,Bruce,1669,5792,https://pbs.twimg.com/media/CpDNQGkWEAENiYZ.jpg,1.0,0.8229360000000001,0.08615249999999999,0.06333290000000001,Norwegian_elkhound
761292947749015552,2016-08-04 20:09:17 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Bonaparte. He's pupset because it's cloudy at the beach. Can't take any pics for his Instagram. 11/10 https://t.co/0THNOfv2Jo,11,10,Bonaparte,,MEET BONAPARTE. HE'S PUPSET BECAUSE IT'S CLOUDY AT THE BEACH. CAN'T TAKE ANY PICS FOR HIS INSTAGRAM. 11/10 HTTPS://T.CO/0THNOFV2JO,11.0,10.0,2016-08-04 20:09:17+00:00,Bonaparte,1265,4957,https://pbs.twimg.com/media/CpCn5aXXgAAOPTm.jpg,1.0,0.6608930000000001,0.314886,0.00883383,standard_poodle
761227390836215808,2016-08-04 15:48:47 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Albert. He just found out that bees are dying globally at an alarming rate. 10/10 heckin worried af now https://t.co/nhLX27WsDY,10,10,Albert,,THIS IS ALBERT. HE JUST FOUND OUT THAT BEES ARE DYING GLOBALLY AT AN ALARMING RATE. 10/10 HECKIN WORRIED AF NOW HTTPS://T.CO/NHLX27WSDY,10.0,10.0,2016-08-04 15:48:47+00:00,Albert,1775,5908,https://pbs.twimg.com/media/CpBsRleW8AEfO8G.jpg,1.0,0.0,0.280802,0.054523400000000014,French_bulldog
761004547850530816,2016-08-04 01:03:17 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Bo and Ty. Bo eats paper and Ty felt left out. 11/10 for both https://t.co/1acHQS8rvK,11,10,Bo,,THIS IS BO AND TY. BO EATS PAPER AND TY FELT LEFT OUT. 11/10 FOR BOTH HTTPS://T.CO/1ACHQS8RVK,11.0,10.0,2016-08-04 01:03:17+00:00,Bo,3952,12482,https://pbs.twimg.com/media/Co-hmcYXYAASkiG.jpg,1.0,0.735163,0.064897,0.0477037,golden_retriever
760893934457552897,2016-08-03 17:43:45 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Wishes. He has the day off. Daily struggles of being a doggo have finally caught up with him. 11/10 https://t.co/H9YgrUkYwa,11,10,Wishes,doggo,THIS IS WISHES. HE HAS THE DAY OFF. DAILY STRUGGLES OF BEING A DOGGO HAVE FINALLY CAUGHT UP WITH HIM. 11/10 HTTPS://T.CO/H9YGRUKYWA,11.0,10.0,2016-08-03 17:43:45+00:00,Wishes,1104,4228,https://pbs.twimg.com/media/Co88_ujWEAErCg7.jpg,1.0,0.113992,0.10578,0.0739345,Blenheim_spaniel
760656994973933572,2016-08-03 02:02:14 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Rose. Her face is stuck like that. 11/10 would pet so heckin well https://t.co/tl3gNYdoq2,11,10,Rose,,THIS IS ROSE. HER FACE IS STUCK LIKE THAT. 11/10 WOULD PET SO HECKIN WELL HTTPS://T.CO/TL3GNYDOQ2,11.0,10.0,2016-08-03 02:02:14+00:00,Rose,2210,7343,https://pbs.twimg.com/media/Co5lf-KW8AAIwJw.jpg,1.0,0.760546,0.232079,0.00287417,golden_retriever
